FundCode,类型,近1月收益,近1年收益,近3年收益,风险等级,基金规模
006810,-1.3375136036484687,-1.6700276346027256,,,-1.1507288044810284,-0.36120085761446735
003275,-0.4199170616105658,-0.39577466895616903,-0.25901709215577,,,-0.3500483490771786
006401,1.4152760224652399,-0.2622285066176653,,,-0.04572432335686167,-0.3500483490771786
006839,-0.4199170616105658,-0.16206888486378743,,,-2.2557332856051953,-0.25558004146720287
007095,-0.4199170616105658,-0.6406092999100925,,,1.059280157767305,-0.36316894735634186
006879,1.4152760224652399,4.698454981914672,,,-0.04572432335686167,0.7966919405216937
007088,-0.4199170616105658,-0.6350448764793216,,,,-0.23393105430658342
007271,1.4152760224652399,-0.7212934396562719,,,,-0.35660864821676025
006573,1.4152760224652399,0.8784782966903875,,,-0.04572432335686167,-0.19325719964117719
006994,-0.4199170616105658,-0.5960939124639247,,,,0.30663759479494457
007063,1.4152760224652399,0.8283984858134485,,,-0.04572432335686167,-0.041714289516841044
006549,-0.4199170616105658,-0.5265386195792873,,,1.059280157767305,-0.2929737465628182
007397,-1.3375136036484687,-1.2053982781333479,,,-1.1507288044810284,-0.36316894735634186
007057,-0.4199170616105658,-0.5877472773177681,,,1.059280157767305,0.12360524880061649
006787,-1.3375136036484687,0.5223551971210443,,,-1.1507288044810284,-0.3605448277005092
006402,1.4152760224652399,-0.35404149322538664,,,-0.04572432335686167,-0.3421759901096806
006931,-1.3375136036484687,-0.7185112279408864,,,-1.1507288044810284,-0.3520164388190531
007199,-0.4199170616105658,-0.648955935056249,,,,-0.3500483490771786
005497,-0.4199170616105658,-0.5627073718792988,,,,0.03241709076043158
006840,-0.4199170616105658,-0.1676333082945585,,,-2.2557332856051953,-0.3461121695934296
007169,-0.4199170616105658,-0.6211338179023941,,,,2.4636639518893912
002063,-1.3375136036484687,0.12171671010553295,0.9121906288964077,-0.5897433982700456,,-0.36316894735634186
006604,-1.3375136036484687,2.4086947401524097,,,-1.1507288044810284,0.5191912869173899
006734,-0.4199170616105658,-0.6155693944716232,,,1.059280157767305,-0.32643127217468465
006500,-0.4199170616105658,-0.5293208312946728,,,-2.2557332856051953,-0.10600522108474124
007358,-0.4199170616105658,-0.6100049710408522,,,,-0.056146947623920716
007165,-0.4199170616105658,-0.6044405476100811,,,,1.2021184273478396
007058,-0.4199170616105658,-0.5960939124639247,,,1.059280157767305,-0.08173211426828914
006574,1.4152760224652399,0.8395273326749907,,,-0.04572432335686167,-0.3618568875284256
007427,-0.4199170616105658,-0.5237564078639018,,,,0.2954850862576556
007200,-0.4199170616105658,-0.6517381467716346,,,,-0.36316894735634186
006944,-0.4199170616105658,-0.6266982413331651,,,,-0.23130693465075075
007191,-1.3375136036484687,-0.09807801540992106,,,,-0.3618568875284256
006735,-0.4199170616105658,-0.6211338179023941,,,1.059280157767305,-0.3585767379586347
006501,-0.4199170616105658,-0.5404496781562147,,,-2.2557332856051953,-0.33955187045384794
006969,1.4152760224652399,1.7242706581675782,,,-0.04572432335686167,-0.08698035357995446
007023,-0.4199170616105658,-0.5988761241793101,,,,0.31779010333223334
006976,1.4152760224652399,1.2039970673904905,,,-0.04572432335686167,-0.08107608435433097
006605,-1.3375136036484687,2.378090411283169,,,-1.1507288044810284,-0.3520164388190531
007166,-0.4199170616105658,-0.6072227593254665,,,,-0.36316894735634186
007359,-0.4199170616105658,-0.4597655384100354,,,,-0.26673255000449164
006658,-1.3375136036484687,-1.447450697371886,,,-1.1507288044810284,-0.3297114217444755
000488,-0.4199170616105658,-0.5599251601639131,-1.2698808990162809,-1.335042301591031,,0.3072936247089027
007097,-0.4199170616105658,-0.6155693944716232,,,,2.2865358751206863
007302,-0.4199170616105658,-0.6044405476100811,,,,0.6563015389346463
006765,-0.4199170616105658,-0.6044405476100811,,,1.059280157767305,0.42800312887720504
006760,-0.4199170616105658,-0.5321030430100583,,,1.059280157767305,-0.33955187045384794
006533,1.4152760224652399,1.3709297703136203,,,,0.7324010089537935
006615,1.4152760224652399,1.8995499962368643,,,-0.04572432335686167,-0.13683862704077498
006682,-1.3375136036484687,0.5919104900056815,,,-1.1507288044810284,0.43784357758657755
006982,1.4152760224652399,-0.6044405476100811,,,-0.04572432335686167,-0.29559786621865086
007309,-0.4199170616105658,-0.5766184304562262,,,,-0.35660864821676025
006881,1.4152760224652399,1.487782662359811,,,-0.04572432335686167,0.16034292398227376
161913,1.4152760224652399,2.314099541829303,,,-0.04572432335686167,-0.3539845285609276
006781,-1.3375136036484687,-1.0941098095179282,,,-1.1507288044810284,0.02651282153480811
006948,-0.4199170616105658,-0.5293208312946728,,,1.059280157767305,-0.29034962690698557
004960,-0.4199170616105658,-0.6155693944716232,,,,-0.35660864821676025
006870,-0.4199170616105658,-0.5933117007485391,,,1.059280157767305,-0.14667907575014746
006766,-0.4199170616105658,-0.6044405476100811,,,1.059280157767305,-0.36316894735634186
006751,-1.3375136036484687,4.392411693222267,,,-1.1507288044810284,0.113764800091244
006899,-0.4199170616105658,-0.6294804530485506,,,-2.2557332856051953,-0.3605448277005092
006168,1.4152760224652399,0.5752172197133687,,,-0.04572432335686167,-0.3251192123467683
006854,-0.4199170616105658,-0.5042809258562033,,,1.059280157767305,-0.31921494312114485
006768,1.4152760224652399,0.9480335895750249,,,-0.04572432335686167,-0.10338110142890858
007111,1.4152760224652399,2.208375496644654,,,-0.04572432335686167,-0.3598887977865511
006983,1.4152760224652399,-0.6211338179023941,,,-0.04572432335686167,-0.24770768249970487
006005,1.4152760224652399,0.24691623729788031,,,-0.04572432335686167,-0.2627963705207426
006179,1.4152760224652399,1.3041566891443683,,,-0.04572432335686167,0.29023684694599045
006955,-0.4199170616105658,-0.6155693944716232,,,,1.751871495244782
006364,1.4152760224652399,2.8399375560371616,,,,-0.2076898577482568
003696,-0.4199170616105658,-0.43194342125618046,1.0934489666782927,,,0.4962302399288542
006822,1.4152760224652399,1.0454109996135172,,,-0.04572432335686167,-0.2942858063907346
006871,-0.4199170616105658,-0.5960939124639247,,,1.059280157767305,-0.3539845285609276
006832,-0.4199170616105658,-0.31787274092537515,,,,-0.25886019103699365
006952,1.4152760224652399,-0.434725632971566,,,-0.04572432335686167,0.6740143466115169
007096,-1.3375136036484687,0.07163689922859406,,,,-0.36316894735634186
006965,-0.4199170616105658,-0.5821828538869972,,,1.059280157767305,-0.1420868663524403
006855,-0.4199170616105658,-0.5070631375715888,,,1.059280157767305,-0.3329915713142663
006670,-0.4199170616105658,-0.6406092999100925,,,,-0.29690992604656724
007017,-0.4199170616105658,-0.4458544798331079,,,1.059280157767305,-0.28313329785344576
006006,1.4152760224652399,0.21909412014402535,,,-0.04572432335686167,-0.3087184644978142
006365,1.4152760224652399,2.8176798623140775,,,,-0.25361195172532836
006942,1.4152760224652399,0.5974749134364526,,,-0.04572432335686167,0.13147760776811449
006961,-0.4199170616105658,-0.6072227593254665,,,1.059280157767305,-0.2549240115532447
006431,-0.4199170616105658,-0.676778052210104,,,1.059280157767305,-0.3552965883888439
006122,1.4152760224652399,1.7437461401752763,,,-0.04572432335686167,0.010768103599812137
006700,1.4152760224652399,-0.31787274092537515,,,-0.04572432335686167,-0.15258334497577095
006833,-0.4199170616105658,-0.32343716435614617,,,,-0.36251291744238373
006925,-0.4199170616105658,-0.6072227593254665,,,,-0.0974768322032851
005680,1.4152760224652399,1.8355591267829976,,,-0.04572432335686167,-0.11190949031036472
006966,-0.4199170616105658,-0.5905294890331536,,,1.059280157767305,-0.14930319540598014
006823,1.4152760224652399,1.0231533058904332,,,-0.04572432335686167,-0.25951622095095184
007099,-0.4199170616105658,-0.48202323213311943,,,1.059280157767305,-0.31921494312114485
006998,-0.4199170616105658,-0.5710540070254552,,,1.059280157767305,-0.04827458865642273
006930,-1.3375136036484687,-0.7046001693639589,,,-1.1507288044810284,-0.3520164388190531
007019,-0.4199170616105658,-0.45141890326387885,,,1.059280157767305,-0.2509878320694957
006199,1.4152760224652399,-1.3584199224795503,,,-0.04572432335686167,-0.3100305243257305
006449,1.4152760224652399,1.6241110364137001,,,-0.04572432335686167,-0.28378932776740395
006887,1.4152760224652399,1.020371094175048,,,-0.04572432335686167,-0.2883815371651111
006432,-0.4199170616105658,-0.6879068990716459,,,1.059280157767305,-0.3618568875284256
006962,-0.4199170616105658,-0.6100049710408522,,,1.059280157767305,-0.35660864821676025
006218,1.4152760224652399,1.4015340991828609,,,-0.04572432335686167,0.9285539532272848
006701,1.4152760224652399,-0.34291264636384466,,,-0.04572432335686167,-0.30412625510010705
006943,1.4152760224652399,0.5724350079979831,,,-0.04572432335686167,-0.3618568875284256
006974,-0.4199170616105658,-0.5905294890331536,,,1.059280157767305,0.02848091127668256
007006,-0.4199170616105658,-0.5710540070254552,,,1.059280157767305,-0.35923276787259295
006750,-0.4199170616105658,-0.5960939124639247,,,,2.966182865981345
007011,-0.4199170616105658,-0.6183516061870086,,,1.059280157767305,-0.36316894735634186
006121,1.4152760224652399,2.236197613798509,,,-0.04572432335686167,-0.24639562267178852
007130,-1.3375136036484687,1.195650432244334,,,-1.1507288044810284,1.589176076583157
006875,-0.4199170616105658,-0.5154097727177454,,,1.059280157767305,-0.3500483490771786
007030,-0.4199170616105658,-0.6294804530485506,,,1.059280157767305,-0.33495966105614083
006999,-0.4199170616105658,-0.5821828538869972,,,1.059280157767305,-0.28313329785344576
006477,1.4152760224652399,-0.8075420028332223,,,-0.04572432335686167,-0.34808025933530407
006848,-0.4199170616105658,-0.5877472773177681,,,1.059280157767305,-0.07385975530079114
006535,1.4152760224652399,-0.4736765969869629,,,-0.04572432335686167,-0.3461121695934296
007100,-0.4199170616105658,-0.42916120954079495,,,-2.2557332856051953,-0.36316894735634186
006921,1.4152760224652399,-0.07303810997145166,,,-0.04572432335686167,1.5157007262198425
006923,-1.3375136036484687,0.4945330799671893,,,-1.1507288044810284,-0.1420868663524403
006975,-0.4199170616105658,-0.5905294890331536,,,1.059280157767305,0.17608764191726972
006155,1.4152760224652399,-0.737986709948585,,,-0.04572432335686167,-0.3382398106259316
006771,-0.4199170616105658,-0.5821828538869972,,,,0.9515150002158205
006229,-1.3375136036484687,2.533894267344757,,,-1.1507288044810284,-0.33561569097009897
007031,-0.4199170616105658,-0.6406092999100925,,,1.059280157767305,-0.3388958405398898
006973,1.4152760224652399,-0.44307226811772243,,,-0.04572432335686167,-0.2431154731019977
007007,-0.4199170616105658,-0.5794006421716117,,,1.059280157767305,-0.34742422942134593
006849,-0.4199170616105658,-0.5877472773177681,,,1.059280157767305,-0.3605448277005092
006714,-0.4199170616105658,-0.5877472773177681,,,,-0.0974768322032851
007043,1.4152760224652399,2.0776115460215356,,,-0.04572432335686167,-0.36251291744238373
006989,-0.4199170616105658,-0.5209741961485163,,,1.059280157767305,-0.08698035357995446
007035,-0.4199170616105658,-0.6155693944716232,,,1.059280157767305,6.488407474022733
006536,1.4152760224652399,-0.4959342907100468,,,-0.04572432335686167,-0.35660864821676025
006156,1.4152760224652399,-0.7741554622485963,,,-0.04572432335686167,-0.3362717208840571
007026,-0.4199170616105658,-0.6350448764793216,,,1.059280157767305,1.0276144702349677
006207,-0.4199170616105658,-0.33734822293307365,,,-2.2557332856051953,0.32172628281598226
006924,-1.3375136036484687,0.48896865653641836,,,-1.1507288044810284,-0.34480010976551323
006522,1.4152760224652399,1.2318191845443454,,,-0.04572432335686167,-0.24901974232762117
007072,1.4152760224652399,-0.5821828538869972,,,-0.04572432335686167,-0.30347022518614886
006985,-0.4199170616105658,-0.6211338179023941,,,1.059280157767305,-0.05483488779600436
006780,1.4152760224652399,0.8701316615442312,,,-0.04572432335686167,0.27842830849474337
160925,-1.3375136036484687,-0.6155693944716232,,,-1.1507288044810284,0.22725797520600655
006698,-1.3375136036484687,-0.08694916854837914,,,-1.1507288044810284,-0.3585767379586347
006990,-0.4199170616105658,-0.5293208312946728,,,1.059280157767305,-0.2851013875953202
161912,1.4152760224652399,2.330792812121616,,,-0.04572432335686167,-0.037122080119133934
007089,-1.3375136036484687,0.7783186749365097,,,-1.1507288044810284,-0.36120085761446735
006890,1.4152760224652399,1.0648864816212156,,,-0.04572432335686167,0.19052030002434928
006818,-1.3375136036484687,-0.06190926310990965,,,-1.1507288044810284,-0.2582041611230355
006523,1.4152760224652399,1.212343702536647,,,-0.04572432335686167,-0.32052700294906117
006826,-0.4199170616105658,-0.5933117007485391,,,,0.2069210478733034
006624,1.4152760224652399,0.2385696021517238,,,,0.4817975818217746
006208,-0.4199170616105658,-0.34291264636384466,,,,-0.36316894735634186
006915,-0.4199170616105658,-0.5710540070254552,,,,0.9659476583229003
006391,-0.4199170616105658,0.3025604716055901,,,1.059280157767305,-0.36316894735634186
007034,-0.4199170616105658,-0.6239160296177796,,,1.059280157767305,-0.2542679816392865
007027,-0.4199170616105658,-0.6350448764793216,,,1.059280157767305,-0.36251291744238373
000006,1.4152760224652399,0.6698124180364755,,,-0.04572432335686167,-0.27329284914407326
006699,-1.3375136036484687,-0.0925135919791501,,,-1.1507288044810284,-0.35923276787259295
007075,-0.4199170616105658,-0.5154097727177454,,,1.059280157767305,-0.3408639302817643
006941,-0.4199170616105658,-0.6266982413331651,,,,-0.23065090473679256
006932,-0.4199170616105658,-0.6406092999100925,,,,-0.3303674516584336
006600,-1.3375136036484687,0.22187633185941075,,,-1.1507288044810284,-0.26148431069282635
006898,-0.4199170616105658,-0.6211338179023941,,,-2.2557332856051953,-0.03515399037725942
006885,-0.4199170616105658,-0.4708943852715774,,,1.059280157767305,-0.0974768322032851
006916,-0.4199170616105658,-0.5794006421716117,,,,-0.36316894735634186
007073,-0.4199170616105658,-0.4458544798331079,,,1.059280157767305,-0.35660864821676025
006819,-1.3375136036484687,-0.07303810997145166,,,-1.1507288044810284,-0.34676819950738774
007000,-0.4199170616105658,-0.6183516061870086,,,,5.2262059195672235
003297,-0.4199170616105658,-0.5321030430100583,,,,-0.3021581653582326
006167,1.4152760224652399,0.6113859720133802,,,-0.04572432335686167,-0.16373585351305975
006227,1.4152760224652399,3.771978480691302,,,-0.04572432335686167,-0.2883815371651111
007085,1.4152760224652399,-0.3596059166561576,,,,-0.36251291744238373
006783,-1.3375136036484687,0.3748979762056131,,,-1.1507288044810284,-0.35923276787259295
006903,-0.4199170616105658,-0.5933117007485391,,,1.059280157767305,-0.19719337912492618
006947,-0.4199170616105658,-0.5209741961485163,,,1.059280157767305,-0.26148431069282635
006692,-1.3375136036484687,1.763221622182975,,,-1.1507288044810284,-0.35595261830280206
007038,-0.4199170616105658,-0.5988761241793101,,,1.059280157767305,-0.36316894735634186
001900,1.4152760224652399,0.4166311519363953,,,-0.04572432335686167,-0.3126546439815632
006933,-0.4199170616105658,-0.637827088194707,,,,-0.36316894735634186
006603,-1.3375136036484687,0.3442936473363725,,,-1.1507288044810284,-0.20834588766221498
006784,-1.3375136036484687,0.3665513410594565,,,-1.1507288044810284,-0.35923276787259295
006834,-0.4199170616105658,-0.5682717953100697,,,1.059280157767305,-0.19391322955513532
006489,-0.4199170616105658,-0.6155693944716232,,,,0.3637121973093049
006868,-1.3375136036484687,0.8367451209596051,,,-1.1507288044810284,0.4653968339728205
006014,1.4152760224652399,0.6725946297518609,,,,-0.28247726793948763
007010,-0.4199170616105658,-0.6155693944716232,,,1.059280157767305,7.938233583870277
007001,-0.4199170616105658,-0.6211338179023941,,,,-0.36316894735634186
006610,1.4152760224652399,0.32760037704405964,,,-0.04572432335686167,-0.35595261830280206
006721,1.4152760224652399,2.091522604598463,,,-0.04572432335686167,-0.33167951148635
006357,-0.4199170616105658,-0.4458544798331079,,,-2.2557332856051953,-0.3500483490771786
006928,-1.3375136036484687,0.8367451209596051,,,-1.1507288044810284,-0.34939231916322044
006919,-0.4199170616105658,-0.5988761241793101,,,,1.6121371235716926
006228,-1.3375136036484687,2.5895385016524672,,,-1.1507288044810284,-0.22343457568325276
007020,-0.4199170616105658,-0.5877472773177681,,,1.059280157767305,-0.35923276787259295
006874,-0.4199170616105658,-0.5070631375715888,,,1.059280157767305,-0.196537349210968
006693,-1.3375136036484687,1.7409639284598908,,,-1.1507288044810284,-0.3618568875284256
005350,-0.4199170616105658,-0.6155693944716232,,,1.059280157767305,-0.2772290286278223
006913,-0.4199170616105658,-0.5404496781562147,,,,0.706159812395467
006835,-0.4199170616105658,-0.5738362187408407,,,1.059280157767305,-0.2509878320694957
007039,-1.3375136036484687,0.2524806607286513,,,-1.1507288044810284,-0.36316894735634186
007040,1.4152760224652399,-0.43194342125618046,,,,-0.36316894735634186
006392,1.4152760224652399,1.5406446849521354,,,-0.04572432335686167,-0.31921494312114485
006051,1.4152760224652399,0.38602682306715497,,,-0.04572432335686167,0.27711624866682705
006774,-0.4199170616105658,-0.5738362187408407,,,1.059280157767305,-0.27132475940219886
006490,-0.4199170616105658,-0.6239160296177796,,,,-0.36316894735634186
007046,1.4152760224652399,1.6853196941521813,,,-0.04572432335686167,-0.32577524226072646
006709,1.4152760224652399,-0.05078041624836764,,,-0.04572432335686167,-0.3533284986469694
006726,-1.3375136036484687,0.9897667653058073,,,-1.1507288044810284,-0.2923177166488601
006889,-0.4199170616105658,-0.6183516061870086,,,,0.9541391198716531
006929,-0.4199170616105658,-0.5265386195792873,,,1.059280157767305,1.000717243762683
006352,-1.3375136036484687,-1.0579410572179166,,,-1.1507288044810284,-0.3598887977865511
007041,1.4152760224652399,-0.2149309074561119,,,,-0.36316894735634186
006917,-0.4199170616105658,-0.6350448764793216,,,,-0.36316894735634186
006914,-0.4199170616105658,-0.5515785250177567,,,,-0.36316894735634186
007036,-0.4199170616105658,-0.6294804530485506,,,,-0.36316894735634186
006270,1.4152760224652399,0.32760037704405964,,,-0.04572432335686167,-0.26804460983240797
006857,1.4152760224652399,-0.0313049342406692,,,-0.04572432335686167,-0.3362717208840571
006776,-0.4199170616105658,-0.5821828538869972,,,,1.160132512854517
006710,1.4152760224652399,-0.07025589825606618,,,-0.04572432335686167,-0.33561569097009897
006601,1.4152760224652399,0.127281133536304,,,-0.04572432335686167,-0.2687006397463661
006052,1.4152760224652399,0.3693335527748419,,,-0.04572432335686167,-0.35595261830280206
007042,1.4152760224652399,1.3709297703136203,,,,-0.36316894735634186
501069,-1.3375136036484687,0.45279990423640687,,,-1.1507288044810284,-0.32708730208864284
006527,1.4152760224652399,0.8283984858134485,,,-0.04572432335686167,-0.3408639302817643
006271,1.4152760224652399,0.3081248950363612,,,-0.04572432335686167,-0.3605448277005092
006254,-0.4199170616105658,-0.19823763716379894,,,-2.2557332856051953,-0.08894844332182897
006938,-1.3375136036484687,0.7004167469057159,,,-1.1507288044810284,-0.3500483490771786
006451,-0.4199170616105658,-0.6266982413331651,,,1.059280157767305,0.2102011974430943
006867,-0.4199170616105658,0.04659699379012466,,,-2.2557332856051953,-0.19522528938305167
006813,1.4152760224652399,1.874510090798395,,,-0.04572432335686167,-0.2765729987138641
006777,-0.4199170616105658,-0.5933117007485391,,,,-0.36316894735634186
006793,-0.4199170616105658,-0.5571429484485277,,,1.059280157767305,0.320414222988066
006934,-0.4199170616105658,-0.6294804530485506,,,,0.9495469104739462
006796,1.4152760224652399,1.4015340991828609,,,-0.04572432335686167,-0.3146227337234377
006643,1.4152760224652399,0.7171100171980289,,,-0.04572432335686167,-0.34480010976551323
006858,1.4152760224652399,-0.04243378110221121,,,-0.04572432335686167,-0.30412625510010705
006250,1.4152760224652399,3.1988428673218903,,,-0.04572432335686167,-0.3251192123467683
006939,-1.3375136036484687,0.18014315612862838,,,-1.1507288044810284,-0.3526724687330112
006745,-0.4199170616105658,-0.6044405476100811,,,,2.9766793446046758
006281,1.4152760224652399,1.3319788062982234,,,-0.04572432335686167,-0.3139667038094795
006785,1.4152760224652399,0.6503369360287771,,,-0.04572432335686167,-0.3244631824328102
006794,-0.4199170616105658,-0.5682717953100697,,,1.059280157767305,-0.33955187045384794
005914,1.4152760224652399,2.144384627190788,,,-0.04572432335686167,-0.2549240115532447
006936,-0.4199170616105658,-0.5627073718792988,,,,0.03963341981397136
006935,-0.4199170616105658,-0.6322626647639361,,,,-0.36316894735634186
006816,-1.3375136036484687,-1.86478245467971,,,-1.1507288044810284,-0.3552965883888439
006528,1.4152760224652399,0.8117052155211357,,,-0.04572432335686167,-0.35660864821676025
007048,1.4152760224652399,-0.8437107551332337,,,,-0.34151996019572245
006644,1.4152760224652399,2.361397140990856,,,-0.04572432335686167,-0.18669690050159551
006803,-1.3375136036484687,1.0426287878981317,,,-1.1507288044810284,-0.29625389613260905
005513,-0.4199170616105658,-0.5460141015869857,,,1.059280157767305,-0.2765729987138641
006746,-0.4199170616105658,-0.665649205348562,,,,-0.36316894735634186
006626,-0.4199170616105658,-0.5404496781562147,,,1.059280157767305,-0.1906330799853445
006452,-0.4199170616105658,-0.6239160296177796,,,1.059280157767305,-0.36316894735634186
006797,-0.4199170616105658,-0.5376674664408293,,,1.059280157767305,-0.19719337912492618
006349,-1.3375136036484687,-0.9883857643332793,,,-1.1507288044810284,-0.3526724687330112
006556,1.4152760224652399,0.4722753862441053,,,-0.04572432335686167,-0.3618568875284256
004632,-0.4199170616105658,-0.5599251601639131,,,,-0.025313541667886925
006316,-0.4199170616105658,-0.6183516061870086,,,,-0.29690992604656724
006884,-0.4199170616105658,-0.4653299618408064,,,1.059280157767305,0.36240013748138855
501063,1.4152760224652399,-0.05078041624836764,,,,0.2790843384087015
006817,-1.3375136036484687,-1.8703468781104813,,,-1.1507288044810284,-0.3618568875284256
