FundCode,类型,近1月收益,近1年收益,近3年收益,风险等级,基金规模
001898,0.9433560545187311,2.0038705782064814,2.078205799585352,,0.3985880799459038,-0.06999042039273061
005541,0.9433560545187311,0.39419282985537246,2.2729968507346396,,0.3985880799459038,-0.10761794385062472
005367,-0.7928690268078797,-0.7739588903430027,-0.5902592196986972,,1.3516984962526906,-0.10787005456056034
005518,0.9433560545187311,-0.5267043145774718,-1.4056235311466012,,0.3985880799459038,-0.10736583314068908
006506,-0.7928690268078797,-0.7865739197187951,,,,-0.10787005456056034
005125,-1.6609815674711852,-0.6579006200857127,-0.7979788804375395,,-0.5545223363608829,-0.10730280546320516
005866,0.9433560545187311,0.835718858008106,,,0.3985880799459038,-0.10705069475326952
005363,-0.7928690268078797,-0.7613438609672103,,,,-0.10787005456056034
006084,0.9433560545187311,0.7196605877508162,,,0.3985880799459038,-0.1030169233942993
005654,-0.7928690268078797,-0.6982687140882483,-0.578192517415113,,,-0.008412379490950823
005328,-1.6609815674711852,2.3570914007286685,1.1214886899583187,,-0.5545223363608829,-0.09639901725848878
005293,0.9433560545187311,-0.3627089326921708,-0.3946062612434391,,0.3985880799459038,-0.0991092073902969
005308,-0.7928690268078797,-0.7083607375888823,-0.7229929448181236,,1.3516984962526906,-0.09828984758300607
006104,0.9433560545187311,0.38157780047958006,-0.08431963109413099,,0.3985880799459038,-0.10761794385062472
006091,-0.7928690268078797,-0.7865739197187951,-0.6962738183330441,,-1.5076327526676696,-0.09828984758300607
006193,-1.6609815674711852,0.7322756171266086,,,-0.5545223363608829,-0.10705069475326952
004270,0.9433560545187311,-0.5317503263277888,-0.3403061009673102,,0.3985880799459038,-0.1044035322989453
003032,0.9433560545187311,1.2545378332844133,0.6732968908537628,,0.3985880799459038,-0.1037102278466223
005543,0.9433560545187311,1.168755633529025,1.5679566744509343,,0.3985880799459038,0.006462152395251877
005862,-0.7928690268078797,-0.7234987728398331,,,,-0.06538939993640519
005728,0.9433560545187311,0.3109336359751428,,,0.3985880799459038,-0.10635739030094651
005542,0.9433560545187311,0.39166982398021394,2.2583444265331454,,0.3985880799459038,-0.10471867068636485
004868,0.9433560545187311,0.6061253233686845,1.8041192762867966,,0.3985880799459038,-0.10062187164991072
005295,0.9433560545187311,-0.41569205607049886,-0.1877485078105671,,0.3985880799459038,-0.09929829042274863
005933,0.9433560545187311,-0.8269420137213307,,,,-0.09576874048364968
002945,0.9433560545187311,1.2066007216564023,1.0766695100478634,,0.3985880799459038,-0.05864543844562687
006457,0.9433560545187311,-0.5367963380781059,,,0.3985880799459038,-0.09557965745119795
006222,-0.7928690268078797,-0.7512518374665764,-0.5825020539449646,,,-0.04440118333426326
005705,-0.7928690268078797,-0.7764818962181612,-0.6092211804300438,,,0.47267788274373207
005668,0.9433560545187311,1.875197278573399,0.35266737303281126,,0.3985880799459038,-0.07761676936828368
005323,0.9433560545187311,-0.7537748433417348,1.7317190625852916,,0.3985880799459038,-0.10768097152810861
006194,-1.6609815674711852,0.7272296053762917,,,-0.5545223363608829,-0.10780702688307642
005056,0.07524351385542564,-0.7764818962181612,-0.8065979534972425,,-2.4607431689744566,-0.10478169836384878
005596,0.9433560545187311,0.42699190623243277,1.9670197571151835,,0.3985880799459038,-0.09885709668036126
006475,-0.7928690268078797,-0.7790049020933196,,,,0.11316801037551101
006209,0.9433560545187311,0.661631452622171,,,0.3985880799459038,-0.09904617971281299
004271,0.9433560545187311,-0.5418423498284228,-0.2627344434299832,,0.3985880799459038,-0.10635739030094651
005647,-0.7928690268078797,-0.7613438609672103,-0.6454212872807965,,,0.3538076830090783
004881,0.9433560545187311,0.22262843034459598,0.4707486739507423,,0.3985880799459038,-0.09810076455055433
006458,0.9433560545187311,-0.5418423498284228,,,0.3985880799459038,-0.10610527959101086
005934,0.9433560545187311,-0.8370340372219648,,,,-0.10723977778572123
005311,0.9433560545187311,-0.022103139545776362,0.4664391374208908,,0.3985880799459038,-0.10780702688307642
005579,-0.7928690268078797,-0.6200555319583355,-0.6419736580569153,,-1.5076327526676696,-0.101819397522105
005058,0.07524351385542564,-0.7739588903430027,-0.7928074366017178,,,-0.10402536623404185
005872,-0.7928690268078797,-0.7588208550920519,-0.6764499502957272,,1.3516984962526906,0.06488880942283617
004617,0.9433560545187311,-0.27944973881194113,-0.013643232004566382,,0.3985880799459038,-0.09803773687307042
005515,-1.6609815674711852,0.10909316596246456,-0.5738829808852616,,-0.5545223363608829,-0.10730280546320516
162718,0.9433560545187311,-0.458583155948193,-0.8074598608032129,,,-0.10421444926649359
001884,0.9433560545187311,0.5077280942375039,0.5914156967865842,0.5780523230772258,,-0.10780702688307642
006319,-0.7928690268078797,-0.743682819841101,,,1.3516984962526906,-0.047678622563426566
005324,0.9433560545187311,-0.7562978492168934,1.7360285991151432,,0.3985880799459038,-0.10673555636584997
004836,0.9433560545187311,-0.6074405025825431,-0.4083967781389639,,0.3985880799459038,-0.10774399920559252
005597,0.9433560545187311,0.4118538709814818,1.9230624845106983,,0.3985880799459038,-0.10742886081817297
005007,0.9433560545187311,-0.5721184203303246,-0.3997777050792609,,0.3985880799459038,-0.10024370558500727
006473,-0.7928690268078797,-0.7739588903430027,,,,0.04352242675579078
005312,0.9433560545187311,-0.06499423942347049,0.3052624712044447,,0.3985880799459038,-0.1075549161731408
005580,-0.7928690268078797,-0.7209757669646747,-0.7083405206166283,,-1.5076327526676696,-0.0965250726134566
005018,0.9433560545187311,-0.8370340372219648,-0.7902217146838069,,0.3985880799459038,-0.10591619655855915
006072,0.9433560545187311,1.726339931939049,,,0.3985880799459038,-0.10175636984462111
673110,0.9433560545187311,0.9063630225125436,1.4800421292419639,,0.3985880799459038,-0.09482332532139104
005743,0.9433560545187311,4.090396436962543,3.8666634594737253,,0.3985880799459038,-0.10648344565591433
006043,-0.7928690268078797,-0.7689128785926858,-0.5756067954972022,,,0.2734473942170934
006462,0.9433560545187311,-0.4333530971966082,,,0.3985880799459038,-0.09942434577771644
004837,0.9433560545187311,-0.6074405025825431,-0.4411492557658353,,0.3985880799459038,-0.1010630653922981
004618,0.9433560545187311,-0.284495750562258,-0.02743374890009122,,0.3985880799459038,-0.10730280546320516
005437,0.9433560545187311,0.14189224233952466,0.006180636032750493,,0.3985880799459038,-0.08341531569680338
006474,-0.7928690268078797,-0.7764818962181612,,,,-0.10787005456056034
005039,0.9433560545187311,-0.2491736683100393,0.556077497241802,,0.3985880799459038,-0.09034836022003345
005477,0.9433560545187311,-1.071673583611703,-1.6495432987361962,,0.3985880799459038,-0.09608387887106923
005516,-1.6609815674711852,0.13432322471404937,-0.37305857859418157,,-0.5545223363608829,-0.10787005456056034
006320,-0.7928690268078797,-0.7462058257162595,,,1.3516984962526906,-0.06381370799930745
167705,-1.6609815674711852,0.6111713351190017,-0.09466251876577465,,-0.5545223363608829,-0.10339508945920275
005994,-1.6609815674711852,0.49763607073687005,1.133555392241903,,-0.5545223363608829,-0.09973948416513599
006080,-1.6609815674711852,3.2906035745373052,,,-0.5545223363608829,-0.10768097152810861
005744,0.9433560545187311,4.072735395836434,3.8528729425782,,0.3985880799459038,-0.10389931087907404
006044,-0.7928690268078797,-0.7739588903430027,-0.5893973123927269,,,-0.10787005456056034
006463,0.9433560545187311,-1.2255769419963702,,,0.3985880799459038,-0.10055884397242681
005075,0.9433560545187311,1.1283875395264893,0.868949849309021,,0.3985880799459038,-0.09709232171081178
001771,0.9433560545187311,-0.6276245495838111,-0.931574512862936,,0.3985880799459038,-0.10333206178171885
005469,-0.7928690268078797,-0.7689128785926858,-0.5893973123927269,,,0.17266613792032176
005040,0.9433560545187311,-0.25674268593551475,0.5224631123089604,,0.3985880799459038,-0.1062943626234626
005094,0.9433560545187311,1.6405577321836604,-0.701445262168866,,0.3985880799459038,-0.09873104132539344
006484,-0.7928690268078797,-0.7790049020933196,,,1.3516984962526906,0.41544875158834194
005478,0.9433560545187311,-1.071673583611703,-1.6633338156317208,,0.3985880799459038,-0.1074918884956569
005664,0.9433560545187311,-0.3879389914437556,-0.05673859730308143,,0.3985880799459038,-0.08990716647764607
006493,-0.7928690268078797,-0.7562978492168934,,,,-0.029778762157996207
006002,-1.6609815674711852,2.306631283225499,2.7599744786078593,,-0.5545223363608829,-0.10011765023003945
006081,-1.6609815674711852,3.3183566391640484,,,-0.5545223363608829,-0.10768097152810861
167706,-1.6609815674711852,0.6061253233686845,-0.12138164525085388,,-0.5545223363608829,-0.10522289210623613
005438,0.9433560545187311,0.13684623058920775,-0.02226230506426939,,0.3985880799459038,-0.1075549161731408
006346,-1.6609815674711852,0.3361636947267276,1.360237013712092,,-0.5545223363608829,-0.10698766707578561
005951,-0.7928690268078797,-0.7815279079684782,-0.5962925708404893,,,0.5035614447108478
005146,0.9433560545187311,0.20496738921848667,-1.267718362191353,,0.3985880799459038,-0.10257572965191193
004860,0.07524351385542564,-0.7663898727175272,-0.7997026950494802,,-2.4607431689744566,-0.09053744325248517
005603,0.9433560545187311,-0.7714358844678442,,,0.3985880799459038,-0.09438213157900366
005470,-0.7928690268078797,-0.7638668668423688,-0.586811590474816,,,0.1207943593510641
005076,0.9433560545187311,-0.6301475554589695,-0.25152964845236925,,0.3985880799459038,-0.09721837706577961
005548,-0.7928690268078797,-0.6629466318360296,-0.4945875087359939,,,0.2530894543897906
005269,0.9433560545187311,-1.081765607112337,-1.685743405586949,,0.3985880799459038,-0.10163031448965329
006003,-1.6609815674711852,2.2914932479745476,2.6599932311153047,,-0.5545223363608829,-0.10408839391152576
006453,-0.7928690268078797,-0.7790049020933196,,,,-0.10087398235984638
006347,-1.6609815674711852,0.3285946771012521,1.334379794532983,,-0.5545223363608829,-0.10673555636584997
005158,-0.7928690268078797,-0.7335907963404671,-0.6204259754076578,,,0.2826494351297442
005173,-0.7928690268078797,-0.5897794614564338,-0.6523165457285588,,-1.5076327526676696,-0.10774399920559252
006485,-0.7928690268078797,-0.7815279079684782,,,1.3516984962526906,-0.10768097152810861
005665,0.9433560545187311,-0.3980310149443895,-0.13344834753443818,,0.3985880799459038,-0.10667252868836605
006494,-0.7928690268078797,-0.7562978492168934,,,,-0.10787005456056034
005445,0.9433560545187311,0.003126919205808438,0.3345673196074348,,0.3985880799459038,-0.06381370799930745
005952,-0.7928690268078797,-0.7840509138436366,-0.6342164923031826,,,-0.10787005456056034
004944,0.9433560545187311,-0.6023944908322262,-1.4556141548928787,,0.3985880799459038,-0.10768097152810861
005604,0.9433560545187311,-0.7840509138436366,,,0.3985880799459038,-0.1074918884956569
005556,-0.7928690268078797,-0.6856536847124559,-0.5773306101091428,,,0.15098461686585685
005691,-1.6609815674711852,0.09647813658667216,0.7017398319507827,,-0.5545223363608829,-0.10774399920559252
005290,0.9433560545187311,0.7726437111291443,-0.6195640681016874,,0.3985880799459038,-0.10591619655855915
168002,0.9433560545187311,0.3891468181050556,1.4602182612046468,,0.3985880799459038,-0.10263875732939585
006454,-0.7928690268078797,-0.7890969255939535,,,,-0.10787005456056034
501305,-1.6609815674711852,-1.5712287468930817,-1.8029627991989097,,-0.5545223363608829,-0.10295389571681537
006360,-0.7928690268078797,-0.7108837434640407,-0.6204259754076578,,1.3516984962526906,-0.08379348176170683
006596,-0.7928690268078797,-0.7790049020933196,,,,0.1456902919572084
005847,0.9433560545187311,0.20749039509364522,0.07858084973425564,,0.3985880799459038,-0.09759654313068307
005655,-0.7928690268078797,-0.6856536847124559,,,,-0.04320365746206898
005810,0.9433560545187311,-0.42326107369597427,0.2302765355850285,,0.3985880799459038,-0.07358299800931345
006068,-0.7928690268078797,-0.7689128785926858,-0.6385260288330341,,,-0.0588975491555625
005174,-0.7928690268078797,-0.584733449706117,-0.5419924105643603,,-1.5076327526676696,-0.10787005456056034
004831,-0.7928690268078797,-0.6957457082130899,-0.6686927845419947,,,0.051463914118763415
005492,0.9433560545187311,1.7894150788180103,1.0921838415553287,,0.3985880799459038,-0.0784361291755745
005563,-1.6609815674711852,0.06872507195992882,0.2837147885551872,,-0.5545223363608829,-0.1075549161731408
006583,-0.7928690268078797,-0.6478085965850788,,,1.3516984962526906,-0.09639901725848878
004948,0.9433560545187311,-0.6099635084577018,-1.4926761690496015,,0.3985880799459038,-0.10497078139630049
006567,0.9433560545187311,0.02835697795739324,,,0.3985880799459038,-0.08265898356699646
000606,-0.7928690268078797,-0.7865739197187951,-0.5850877758628754,,1.3516984962526906,0.38406096820135494
501306,-1.6609815674711852,-1.578797764518557,-1.8322676476018998,,-0.5545223363608829,-0.10623133494597868
005352,0.9433560545187311,-0.07508626292410434,0.9344548045627638,,0.3985880799459038,-0.07118794626492489
005635,-1.6609815674711852,0.3058876242248257,0.04496646480141404,,-0.5545223363608829,-0.1056640858486235
006361,-0.7928690268078797,-0.7134067493391992,-0.6255974192434796,,1.3516984962526906,-0.09551662977371403
005717,-0.7928690268078797,-0.26431170356099015,,,-1.5076327526676696,-0.09702929403332787
006007,0.9433560545187311,1.1712786394041836,2.0644152826898274,,0.3985880799459038,-0.10572711352610742
005811,0.9433560545187311,-0.45101413832271764,0.11133332736112701,,0.3985880799459038,-0.10314297874926712
005097,0.07524351385542564,-0.7613438609672103,-0.7350596471017076,,,-0.10787005456056034
001382,0.9433560545187311,1.494223391424469,2.6668884895630676,,0.3985880799459038,-0.09892012435784517
006069,-0.7928690268078797,-0.7663898727175272,-0.6307688630793012,,,-0.10787005456056034
005826,-1.6609815674711852,0.9795301928921395,,,-0.5545223363608829,-0.10295389571681537
005564,-1.6609815674711852,0.06367906020961189,0.26389092051787033,,-0.5545223363608829,-0.1075549161731408
005493,0.9433560545187311,1.0476513515214183,-1.1935943338779074,,0.3985880799459038,-0.10478169836384878
006584,-0.7928690268078797,-0.6579006200857127,,,1.3516984962526906,-0.10787005456056034
005055,0.9433560545187311,-0.17096048618012652,-0.2954869210568546,,0.3985880799459038,0.012890975498610664
006645,-0.7928690268078797,-0.7815279079684782,,,,0.2676488478885737
001857,0.9433560545187311,1.8373521904460217,2.728083908286959,,0.3985880799459038,-0.0199464444705063
006277,0.9433560545187311,-0.4812902088246193,,,0.3985880799459038,-0.10326903410423494
005636,-1.6609815674711852,0.28822658309871635,-0.03174328542994272,,-0.5545223363608829,-0.10497078139630049
006223,0.9433560545187311,1.7641850200664255,,,0.3985880799459038,-0.09955040113268426
005494,0.9433560545187311,1.0375593280207844,-1.232380162646571,,0.3985880799459038,-0.10780702688307642
005565,-1.6609815674711852,0.05863304845929496,-0.25670109228819105,,-0.5545223363608829,-0.1075549161731408
005771,-0.7928690268078797,-0.08517828642473828,0.23200035019696916,,0.3985880799459038,-0.10068489932739463
005353,0.9433560545187311,-0.08770129229989673,0.8930832538761894,,0.3985880799459038,-0.10497078139630049
005997,0.9433560545187311,-0.7815279079684782,-0.7617787735867869,,0.3985880799459038,-0.09936131810023253
002181,0.9433560545187311,2.402505506481521,1.836009846607698,,0.3985880799459038,-0.0965250726134566
005361,-0.7928690268078797,-0.7613438609672103,-0.6221497900195982,,,0.23600895379165107
006071,-0.7928690268078797,-0.7790049020933196,-0.7307501105718561,,,0.03690452061998026
006008,0.9433560545187311,1.1662326276538666,2.0557962096301243,,0.3985880799459038,-0.10774399920559252
005833,0.9433560545187311,-0.19366753905655287,,,0.3985880799459038,-0.10761794385062472
005109,0.9433560545187311,0.8508568932590569,1.5334803822121224,,0.3985880799459038,-0.09841590293797389
006662,-0.7928690268078797,-0.7613438609672103,,,1.3516984962526906,-0.07459144084905601
006225,0.9433560545187311,0.07377108371024574,,,0.3985880799459038,-0.10434050462146141
005642,0.9433560545187311,0.8180578168819969,1.41195145207031,,,-0.08952900041274262
006278,0.9433560545187311,-0.4838132146997777,,,0.3985880799459038,-0.10345811713668666
005062,-1.6609815674711852,0.9366390930144451,0.260443291293989,,-0.5545223363608829,-0.09803773687307042
006174,-0.7928690268078797,-0.6074405025825431,,,,-0.07433933013912038
005371,0.9433560545187311,-0.738636808090784,-0.7169595936763314,,,-0.10062187164991072
005547,-0.7928690268078797,-0.6478085965850788,-0.4368397192359838,,,-0.03217381390238478
005339,-1.6609815674711852,-0.19366753905655287,-0.0033003443329228414,,-0.5545223363608829,-0.10358417249165448
005834,0.9433560545187311,-0.20375956255718672,,,0.3985880799459038,-0.10736583314068908
005566,-1.6609815674711852,0.05611004258413641,-0.2618725361240129,,-0.5545223363608829,-0.1075549161731408
005384,-0.7928690268078797,-0.7487288315914179,-0.6057735512061627,,,0.09362943035549899
006226,0.9433560545187311,0.05611004258413641,,,0.3985880799459038,-0.10780702688307642
004833,0.9433560545187311,-0.5443653557035812,-1.003112819258471,,0.3985880799459038,-0.10780702688307642
004606,-1.6609815674711852,0.3513017299776784,0.6888112223612282,,-0.5545223363608829,-0.10156728681216937
003746,-0.7928690268078797,-0.6881766905876144,-0.45838740188524135,,,0.2626066336898609
005643,0.9433560545187311,0.807965793381363,1.3309321653091017,,0.3985880799459038,-0.10705069475326952
006177,-0.7928690268078797,-0.7512518374665764,-0.7005833548628956,,1.3516984962526906,-0.10345811713668666
005110,0.9433560545187311,0.8432878756335817,1.488661202301667,,0.3985880799459038,-0.0992352627452647
002258,0.9433560545187311,0.8508568932590569,1.1775126648463885,,0.3985880799459038,-0.0977856261631348
006279,0.9433560545187311,-0.7840509138436366,,,0.3985880799459038,-0.10774399920559252
005372,0.9433560545187311,-0.738636808090784,-0.7178215009823016,,,-0.10761794385062472
006663,-0.7928690268078797,-0.7613438609672103,,,1.3516984962526906,-0.04099768875013214
005567,-1.6609815674711852,0.6591084467470127,0.9060118634657438,,-0.5545223363608829,-0.10434050462146141
005559,-0.7928690268078797,-0.7840509138436366,-0.6445593799748262,,-1.5076327526676696,-0.10144123145720156
006030,-0.7928690268078797,-0.4333530971966082,,,0.3985880799459038,-0.10068489932739463
004689,-0.7928690268078797,-0.7890969255939535,-0.5712972589673506,,,-0.10081095468236245
163417,0.9433560545187311,0.3109336359751428,1.190441274435943,,0.3985880799459038,2.067089040054196
006243,0.9433560545187311,0.2604735184719732,,,0.3985880799459038,-0.08013787646764006
002216,0.9433560545187311,0.7095685642501821,0.7431113826373571,,0.3985880799459038,-0.1004958162949429
005790,-0.7928690268078797,-0.743682819841101,-0.4799350845344988,,,0.11795811386428814
004834,0.9433560545187311,-0.564549402704849,-1.1056797886689367,,0.3985880799459038,-0.10761794385062472
006178,-0.7928690268078797,-0.7537748433417348,-0.7031690767808065,,1.3516984962526906,-0.08883569596041961
005576,0.9433560545187311,-1.2936981006256492,-0.20240093201206213,,0.3985880799459038,-0.10024370558500727
005593,0.9433560545187311,2.3621374124789853,0.8275782986224466,,0.3985880799459038,-0.047363484176007026
005265,0.9433560545187311,1.9584564724536286,0.8094782451970703,,0.3985880799459038,-0.09866801364790952
004951,0.9433560545187311,0.003126919205808438,0.9672072821896351,,0.3985880799459038,-0.10125214842474982
005568,-1.6609815674711852,0.6565854408718541,0.8827403662045459,,-0.5545223363608829,-0.10692463939830171
006409,-0.7928690268078797,-0.7790049020933196,,,,0.13220236897565177
006031,-0.7928690268078797,-0.4459681265724006,,,0.3985880799459038,-0.10723977778572123
006280,0.9433560545187311,-0.7840509138436366,,,0.3985880799459038,-0.10787005456056034
004459,-0.7928690268078797,-0.9026321899760851,-0.649730823810648,,,0.056884294382379644
004827,-0.7928690268078797,-0.6881766905876144,-0.7333358324897671,,1.3516984962526906,-0.08183962375970565
005560,-0.7928690268078797,-0.791619931469112,-0.6859309306614007,,-1.5076327526676696,-0.10642041797843042
005823,0.9433560545187311,-0.7007917199634068,-0.2903154772210328,,0.3985880799459038,-0.09671415564590832
006684,-0.7928690268078797,-0.7058377317137238,,,,-0.09627296190352096
006236,0.9433560545187311,0.4673600002349683,1.5533042502494394,,0.3985880799459038,-0.10679858404333387
005710,-0.7928690268078797,-0.7739588903430027,-0.5730210735792913,,,0.0800154520189745
002217,0.9433560545187311,0.6919075231240728,0.696568388114961,,0.3985880799459038,-0.10635739030094651
