,基金规模,类型,近1年收益,近1月收益,近3年收益,风险等级
0,-0.08575720589926948,-0.05756333152142931,,0.9625114573335867,,0.10483213672278621
1,-0.0504417715489145,-0.047072551095354805,0.35549846285890874,0.5084666695671077,,0.10799105156489211
2,-0.09010838371757425,-0.011425045453397523,0.5990305436777625,1.2558654636468933,,0.11872499413951226
3,-0.07685390481664103,-0.16525270756553084,0.6463676615836057,1.0055079163536496,,
4,-0.07178443042419372,-0.11189932343060578,0.5391295134574781,0.9681005954090195,,
5,-0.04976051393551927,-0.5094165471589187,0.42306368222497553,0.8789661582924339,,-0.03122693337107238
6,-0.04431155444719355,-0.26423220270214537,0.5592020276883313,1.0809844642869741,,0.04260136474404922
7,-0.04053641685571745,-0.3301733927532565,0.5331129956362727,0.8254249607503484,,
8,-0.03300750268705629,0.001984953503492884,0.4849433739025416,0.5384737759623551,,
9,-0.04549042834966207,-0.2625515104333256,0.9135559700106752,1.0330319562569488,,0.04310744375222211
10,-0.06607765773613705,-0.5252482190355109,0.7021937038646118,0.7879532233159889,,-0.035994062339096286
11,-0.041584613031470666,0.09427035612772526,1.029337466183231,0.14329413742000463,,0.15055129868851408
12,-0.06992339732150006,0.08342751124820069,0.3779650804820722,0.6379630638071149,,
13,-0.0481643145020636,0.16924908070842615,,0.8079425647003974,,0.17312839937126792
14,-0.07182614614905519,0.1405082144646438,,0.7011333415778132,,0.1644741386523218
15,-0.014734361019692478,-0.22052608878758284,,0.9400945983338711,,0.05576186246949304
16,-0.04691228327562959,0.0061800313127748085,0.3203765269285942,0.39971170436317593,,0.12402611913063803
17,-0.054290720299785954,-0.20627732699187454,,0.7080734502653269,,
18,-0.03197959568724345,-0.1093324187520158,0.4596906152854417,0.7866192444652375,,
19,-0.03344364772456565,-0.3609629700476272,0.6158546835718767,0.24706916776572774,,0.013474431928215444
20,-0.061681889058210544,-0.012682929773494986,1.0070410436696429,1.006818517187449,0.4123152343803087,
21,-0.03802418708718902,-0.011954666566164007,1.0417247691137,1.1569052847602148,0.85466649920351,0.1185655181114322
22,-0.07056434111649279,-0.057361112355869354,0.8306153390508191,0.7502985171840999,,0.10489302762865796
23,-0.049430705311669106,-0.15561686108579909,0.765317691961945,1.140889992157331,,0.07530690244260788
24,-0.05130074231940344,-0.33607029197464855,0.8203525084047243,0.5650562124434643,0.03796511119489364,0.020969951520738266
25,-0.07314749093720233,0.17801534297413674,0.6763843263894993,0.9042328355137282,,
26,-0.09013384396368913,0.3403450483070627,0.8012521047906656,1.50180765184078,-0.15462159394645403,
27,-0.02991926005330209,-0.00982473145185072,0.6367284833604714,0.8211613465555643,,0.11920687017220015
28,-0.061700786009334235,-0.36027286966301597,,1.2555065777417296,,0.013682230419743511
29,-0.05392682449216166,-0.3313810804362129,0.42997612312429717,0.870111322434327,,
30,-0.06410567879221646,-0.10563266190552291,0.6384046542945804,0.7928851204653574,,0.09035781593507863
31,-0.03580728804136087,0.01150729040351832,0.7272710002517172,0.9184764311589245,,0.12563022836999135
32,-0.024662772939658947,-0.21432062387622824,0.8038620189594179,0.9572005220957794,,
33,-0.04379398777284112,0.00546731646593801,0.6337368824780942,0.47343939774885946,,0.12381151112089772
34,-0.047686455371272536,-0.7668162304686328,0.6399917417553347,0.7288797312571759,,-0.10873343402563519
35,-0.06754773605054987,-0.6664395118349433,,0.9730555639812003,,-0.07850865632408731
36,-0.077702668873427,0.010444991855789676,0.3598371635308674,0.46706771177951845,,0.125310356014182
37,-0.06936951538609626,-0.5041618580712635,0.3453718026276781,0.6082277549576879,,-0.02964467593401938
38,-0.07258975662324135,0.1296014056881863,0.807036804684232,1.237139851689038,0.14248893543739088,
39,-0.026717580361473717,-0.00993643549827189,0.4683750062466148,0.8116764902418083,,0.11917323458401397
40,-0.07360997220125093,-0.6699502580362554,,0.775711983479001,,-0.07956578914278851
41,-0.004997488597133079,0.16610549022697546,0.5123567046234834,0.5980288151998533,0.20623143185481513,0.1721818220694806
42,-0.020891663553310142,-0.6652714729152337,0.6070219104328747,1.005467035792955,,-0.07815694412253771
43,-0.004785228252655688,-0.15741045305407295,0.9973889507279363,0.9858760858188536,0.6804547405413381,
44,-0.07393389627280243,-0.5917425710145712,,0.7948859209450154,,-0.056016404514974416
45,-0.0928991015972379,0.0950458950481996,,0.3665070489591206,,
46,-0.08492926348042663,-0.36549569079336813,0.32852724239540243,0.303901665980672,,0.012109568852513748
47,-0.07345350656710967,-0.5072770108536433,0.5189100535686251,0.9228060943109949,,-0.03058269026279408
48,-0.07116343501146569,-1.139727425059339,1.0202627409717595,1.2777243524316633,0.21140456739472974,-0.2210220016570919
49,-0.058395445031918625,-0.2993468720745198,,0.7881404949374061,,0.03202786632439519
50,-0.03968428920404943,-0.009649470551490597,0.7327867749273443,0.9000867274832701,,0.1192596435824616
51,-0.057234268236514424,-0.9372212318587015,,0.8278830707204192,,-0.16004466790888866
52,-0.06494030554767871,-0.2984134494483834,,0.7728035530371048,,0.03230893240984407
53,-0.060306991971464836,-0.06278820746723171,0.5739067505916094,1.0200893573712482,0.04398648563666538,0.10325885642303514
54,-0.029143462969818443,-0.2660038332185823,0.23395463081713827,0.6267063965038231,,
55,-0.09046660080035343,0.24557047169455182,0.5189980187555164,0.48182807273558304,,
56,-0.08075632471665609,-0.1581025381792172,0.3114666268880156,0.6344349388803808,0.013127551241516877,0.07455843169551592
57,-0.06840964545274236,0.13013598440267554,,1.1410928851282314,,
58,-0.05155333015281427,-0.5155299560554272,0.18693921502372202,0.30789509370860785,,-0.03306776287228319
