,基金规模,类型,近1年收益,近1月收益,近3年收益,风险等级
0,-0.019748933643700346,-0.04488760874570802,0.24580790306597977,0.8876776212484221,-0.17587437669545858,0.10864896704278072
1,-0.055459908616128165,0.007605501465129935,0.758168040031965,0.7016581413214188,,0.12445534733277076
2,0.09553172819159306,-0.10398136585000911,0.6166818904811245,0.803146542907451,,
3,-0.001403145634593428,-0.3259577300866888,0.9226402592051833,0.6047169902863908,,-0.1041886021309757
4,-0.0421702874899812,0.048495565457431694,0.6061006962499501,0.9819875883949492,-0.2501685855200263,0.13676789461656472
5,-0.08502764277714586,-0.05728873688931011,0.4815660858133865,1.100456569291806,,0.10491482085339755
6,-0.028933628268389855,0.20754450611452113,0.9230833279563946,0.7399355972055734,,
7,0.04144640763472206,-0.6153020997855605,,0.7596576537018003,,-0.3088756970918217
8,-0.06346189266811335,0.12702544613501526,0.15887262751378434,0.421721811974083,,
9,-0.03994112127821442,0.3072705761839352,,1.3916998023207587,,
10,-0.08959739388950683,-0.3655698539330978,,0.7577284383827717,,
11,-0.06378509804857604,0.1336357567422234,0.6838529474410723,0.6911416178773462,,0.16240474935816215
12,-0.04406353768390954,0.24444183950937776,,0.5030725901321093,,0.19576994863149733
13,-0.06683923844512117,0.6644943017346306,0.5327429853022572,1.2576066682723432,-0.19859045507918685,
14,-0.05030477911525913,0.12666525889661953,0.5549487242014889,0.6455839542475449,,0.16030583886656344
15,-0.08491541286044874,0.04447571074654987,0.8300219754254404,0.9140947305234867,,0.013185489573007983
16,-0.026198098511209553,-0.6377887496702602,1.0215825520346942,0.46670574095110046,,-0.19922383544735872
17,-0.05726196047659787,0.2459549795949869,0.4729447291248921,0.7326177612373727,0.16371673629543143,0.1962255754276446
18,-0.04026545470125431,0.3458478871401395,0.5325671343151208,0.30929044709756326,,0.22630467111448202
19,-0.060115982575584447,-0.5194113914160906,0.8042844975488401,0.9148072825146464,,
20,-0.0678344636724333,-0.05778521580660352,0.6100722993580883,0.6697030324847951,,
21,-0.05117473599309812,-0.1586953820754944,,1.4221563097618808,,0.07437991843845189
22,-0.07821271514599977,-0.49263816323982534,0.5000425192086062,0.7434090228888001,,-0.026174736695900105
23,-0.041903270996875595,-0.4437980882742971,0.8746789669655807,0.8454282236231537,0.6428048716698884,-0.011468334366221206
24,-0.06096565723408958,-0.3629170333427264,1.1076452704785091,0.9091401390408206,,
25,-0.07476843923186435,0.4189201216822198,0.3753823477301422,0.5164342841509574,,0.2483077020488731
26,-0.04518267797921302,0.47714149069172673,0.377498779781957,1.0194611235041426,,0.13713655796285007
27,-0.046110965914753284,-0.10740801676832766,,1.1673712530602391,,
28,-0.08098576287038563,-0.106524097787893,0.6772260339704953,1.0372403323776873,0.22768545361582274,0.0900893926219183
29,-0.07661730694239177,-0.012709591930361142,0.6245675642993483,0.38022608200797764,,
30,-0.06238414005756569,0.17791464220041425,0.9428520849103902,0.7352838564432227,,
31,-0.04732067998140388,0.19889680462730008,0.6582586014110816,0.5684195287879689,,0.1820557271122255
32,-0.06014120687327115,0.1690764556155615,0.5731790527097469,0.9227911063146671,,0.1730764196380334
33,-0.0531755658717631,0.6600330816817782,0.6752105973472546,1.3727601017721913,0.2603576286684639,0.3209100516389594
34,-0.05084602096969178,0.025069432899408287,0.33280579058555737,0.6703601242179258,,
35,-0.020959056465156486,0.11673322164241202,0.6006593928135656,0.9520233185407398,,
36,-0.0759338434106332,0.029119281891442583,,1.2659084207849778,,0.13093343547667796
37,-0.017809971910661547,0.13277907001774247,0.5254823178965233,0.5336285907995486,-0.04093902761272217,0.16214678948300626
38,-0.02002536851305832,0.4198073345167968,0.9148877526372365,1.1691573316672805,0.3909508901775282,
39,-0.06274851847504488,-0.014177730072325187,0.45471690256411823,0.6064494870228802,,0.11789612384147853
40,-0.07019596866144132,0.04292692265800685,0.6283966450990485,0.8297537061399174,,
41,-0.07950424071031471,-0.05737045823698465,0.32880519537768893,-0.20272752677012457,,0.10489021345837048
42,-0.06395735555436537,-0.3867520905568467,0.614617651802605,0.8840728652301975,,
43,-0.06563739485750232,0.010860343698837413,,0.8940782888984731,,0.1254354240308986
44,-0.03644592649244548,0.030875242307886602,0.7049282462725441,0.8995824170045377,,0.13146217873469798
45,-0.04835392713143721,-0.16491574682980054,0.9041471320869474,1.0832377155466646,,0.0725068830924016
46,-0.05982234186063826,-0.15632878694818603,0.5776032923352854,0.7753630946995387,,0.07509253200667886
47,-0.050328308451706924,0.3732117387057629,0.4395709258424416,0.7503794450078558,0.21450093859794914,0.2345442942251695
48,-0.08285858257506092,-0.05608755385700159,0.9865720542125028,1.2918353108303626,,0.10527651319226436
49,-0.029174017799192105,-0.32137322727006234,0.6610918794641638,0.9336011416383142,0.3848246716491553,-0.10262281688795219
50,-0.06997607786698973,0.09676691800610346,0.6155246409221113,0.760034417947382,,0.15130304699050345
51,-0.037231846751213354,-0.15567658470590384,0.8554525989693447,0.4861852037323698,0.5298404944601097,0.07528891885870745
52,-0.036677077760153456,-0.5220771579484351,0.4540249285354849,0.7864467257275539,,-0.03503921326911751
53,-0.046583230189474724,0.5971361116247443,0.27229229834314744,0.31157387900187816,-0.1339946288135064,
54,-0.023604999306370653,-0.05045349426934251,1.0370376024703865,1.3749887556936031,0.40989002994034474,
55,-0.04774082138300078,-0.24684628707529926,0.2869704956604092,0.44222291113407475,,
56,0.032036801111698335,0.15758593941524027,0.5153916632272165,0.5556376664675536,,
57,-0.07435205293641853,0.17616993932128838,0.6334913779300596,1.2093273276703493,,0.17521236282340055
58,-0.06751097703310008,-1.0256342173866608,,0.3002624406996451,,
59,-0.09614232462238,-0.4289695403652877,0.5774258279991367,0.40753073933244033,,-0.11748803682450897
60,-0.08541599254804297,-0.27335075008977716,0.690685427971381,1.2514640457064123,,0.0398556476942821
61,-0.046782531183141345,0.09495304933171467,0.46464456009899513,0.5719596801084081,,-0.21164284128097563
62,-0.06602374915085901,0.17066028906324543,0.7033929572997366,0.862437492459573,0.3259098239461947,0.17355333315467472
63,-0.03748472850627083,0.13534192091867453,0.6433797988059776,0.6305360884957133,0.46500021995718016,0.1629184982997247
64,-0.052787245842484204,-0.0997690539751253,0.6333485306157695,1.2160625081240615,,0.09212342701140858
65,-0.05315976941694272,-0.10661696965124313,0.880384892265153,0.6150306327766374,,0.09006142765690749
66,-0.06346015371024782,-0.1081260730624696,,0.4980871475352104,,0.08960701635761587
67,-0.034742941445167645,0.4668282984851303,0.5112767243557192,0.567922222919927,,0.2627334973295372
68,-0.07129846997490837,-0.5157636243967519,0.5677300485232872,1.079638536701324,0.09902456751865421,-0.033138123547234125
69,-0.053704106876346504,-0.3168079172953513,0.7420782845384023,0.7902874148022477,-0.028513862863609712,
70,-0.046113549092934226,0.09098972476402212,,0.8905186183619345,,0.14956345653708342
71,-0.008486055897103387,0.0050017110120257335,0.5697672451154886,0.7803265409722349,0.1156373977249898,0.12367131106721314
72,-0.0326004669719764,-0.057543273124322725,,0.7736089846721542,,0.10483817657547166
73,-0.0796406870132583,0.052358753912285366,0.4578446472291393,1.1655751511935666,,0.13793115252991867
74,-0.055342352230036876,0.05253501288838221,0.5033918406334137,0.8027865824680023,,
75,-0.07429598712072903,-0.15607075459236963,0.8880337997562049,0.8436377901192627,0.3431816039035666,
76,-0.0357723429468774,0.8028756345958069,0.4642374095703221,0.6198691720040259,0.18072865333415578,0.2427775536037487
77,-0.08309120514901844,0.2506290835237519,0.6412287501961931,0.6296355407144997,0.1546091798467769,
78,-0.04340897980530211,0.21748705132180304,0.7350446906020977,0.8775245724032356,,0.1876534999962825
79,-0.07774431945573204,-0.044736202479012444,0.9545528193141313,0.8608726926387648,0.020536262343565904,
80,-0.030352349841291797,-0.15821195742388053,0.8176753646422366,0.7051813705108987,,0.07452548409181622
