,基金规模,类型,近1年收益,近1月收益,近3年收益,风险等级
0,0.1819133718899539,-1.0723399701413492,-0.2467689182174192,-0.4045170382360064,0.0934530778651734,1.2487583532718045
1,-0.09849281308677953,-1.0723399701413492,-0.4678772401804256,-0.5429860927503029,0.05953464509401475,1.2487583532718045
2,-0.06358230539736852,-1.0723399701413492,-0.3006754925803009,-0.4139581101347084,-0.23036195999698164,-1.3603220041683357
3,-0.11420254154701448,-1.0723399701413492,-0.39021522626779936,-0.5398390687840688,-0.0814388411111133,-1.3603220041683357
4,-0.10422811077861134,-1.0723399701413492,-0.3975245922831053,-0.4768985894593886,-0.3877646870756397,1.2487583532718045
5,-0.11376616020089685,-1.0723399701413492,-0.5418845710853988,-0.27234203165417786,-0.3670956421057149,1.2487583532718045
6,-0.11283105731635905,-1.0723399701413492,-0.85710098049547,-0.8356593216100658,-0.5981649653592329,
7,-0.1136414798162918,-1.0723399701413492,-0.9987199470420236,-0.1527551209372854,-0.326817503189964,-1.3603220041683357
8,0.027683736133520254,-1.0723399701413492,-0.3838195310044065,-0.4894866853243247,0.05953464509401475,1.2487583532718045
9,-0.11027510943195576,-1.0723399701413492,-0.7858346618462365,-0.5272509729191328,-0.02632138785798056,1.2487583532718045
10,-0.06308358385894837,-1.0723399701413492,-1.060849558172125,-0.5366920448178348,-0.8276443620766032,-1.3603220041683357
11,0.0519340709392004,-1.0723399701413492,-0.3015891633322141,-0.4265462059996444,0.11518207385919693,1.2487583532718045
12,-0.11339211904708173,-1.0723399701413492,-0.4240210440885896,-0.5555741886152389,0.04893513485302767,-1.3603220041683357
